n = 5
  |V|   |E|   deg   Gen Set   alpha   sigma
  23    92    8     [3, 5, 6, 9]                          5       1
  23    92    8     [3, 5, 6, 10]                         5       1
  23    92    8     [3, 5, 6, 11]                         5       1
  23    92    8     [3, 5, 7, 8]                          6       1
  23    92    8     [3, 5, 7, 9]                          7       1
  23    92    8     [3, 5, 7, 10]                         5       1
  23    92    8     [3, 5, 7, 11]                         6       1
  23    92    8     [3, 5, 8, 9]                          6       1
  23    92    8     [3, 5, 8, 10]                         4       1
  23    92    8     [3, 5, 8, 11]                         4       1
  23    92    8     [3, 5, 9, 10]                         5       1
  23    92    8     [3, 5, 9, 11]                         6       1
  23    92    8     [3, 5, 10, 11]                        7       1
  23    92    8     [3, 6, 7, 8]                          6       1
  23    92    8     [3, 6, 7, 9]                          5       1
  23    92    8     [3, 6, 7, 10]                         4       1
  23    92    8     [3, 6, 7, 11]                         7       1
  23    92    8     [3, 6, 8, 9]                          5       1
  23    92    8     [3, 6, 8, 10]                         7       1
  23    92    8     [3, 6, 8, 11]                         6       1
  23    92    8     [3, 6, 9, 10]                         5       1
  23    92    8     [3, 6, 9, 11]                         4       1
  23    92    8     [3, 6, 10, 11]                        5       1
  23    92    8     [3, 7, 8, 9]                          5       1
  23    92    8     [3, 7, 8, 10]                         5       1
  23    92    8     [3, 7, 8, 11]                         6       1
  23    92    8     [3, 7, 9, 10]                         5       1
  23    92    8     [3, 7, 9, 11]                         6       1
  23    92    8     [3, 7, 10, 11]                        5       1
  23    92    8     [3, 8, 9, 10]                         6       1
  23    92    8     [3, 8, 9, 11]                         5       1
  23    92    8     [3, 8, 10, 11]                        5       1
  23    92    8     [3, 9, 10, 11]                        6       1
  23    92    8     [4, 5, 6, 7]                          8       1
  23    92    8     [4, 5, 6, 8]                          7       1
  23    92    8     [4, 5, 6, 9]                          5       1
  23    92    8     [4, 5, 6, 10]                         5       1
  23    92    8     [4, 5, 6, 11]                         5       1
  23    92    8     [4, 5, 7, 8]                          7       1
  23    92    8     [4, 5, 7, 9]                          5       1
  23    92    8     [4, 5, 7, 10]                         6       1
  23    92    8     [4, 5, 7, 11]                         4       1
  23    92    8     [4, 5, 8, 9]                          5       1
  23    92    8     [4, 5, 8, 10]                         5       1
  23    92    8     [4, 5, 8, 11]                         5       1
  23    92    8     [4, 5, 9, 10]                         4       1
  23    92    8     [4, 5, 9, 11]                         5       1
  23    92    8     [4, 5, 10, 11]                        7       1
  23    92    8     [4, 6, 7, 8]                          7       1
  23    92    8     [4, 6, 7, 9]                          6       1
  23    92    8     [4, 6, 7, 10]                         5       1
  23    92    8     [4, 6, 7, 11]                         6       1
  23    92    8     [4, 6, 8, 9]                          5       1
  23    92    8     [4, 6, 8, 10]                         6       1
  23    92    8     [4, 6, 8, 11]                         5       1
  23    92    8     [4, 6, 9, 10]                         4       1
  23    92    8     [4, 6, 9, 11]                         7       1
  23    92    8     [4, 6, 10, 11]                        5       1
  23    92    8     [4, 7, 8, 9]                          5       1
  23    92    8     [4, 7, 8, 10]                         5       1
  23    92    8     [4, 7, 8, 11]                         4       1
  23    92    8     [4, 7, 9, 10]                         6       1
  23    92    8     [4, 7, 9, 11]                         6       1
  23    92    8     [4, 7, 10, 11]                        5       1
  23    92    8     [4, 8, 9, 10]                         6       1
  23    92    8     [4, 8, 9, 11]                         5       1
  23    92    8     [4, 8, 10, 11]                        5       1
  23    92    8     [4, 9, 10, 11]                        5       1
  23    92    8     [5, 6, 7, 8]                          7       1
  23    92    8     [5, 6, 7, 9]                          5       1
  23    92    8     [5, 6, 7, 10]                         6       1
  23    92    8     [5, 6, 7, 11]                         5       1
  23    92    8     [5, 6, 8, 9]                          5       1
  23    92    8     [5, 6, 8, 10]                         5       1
  23    92    8     [5, 6, 8, 11]                         5       1
  23    92    8     [5, 6, 9, 10]                         7       1
  23    92    8     [5, 6, 9, 11]                         5       1
  23    92    8     [5, 6, 10, 11]                        5       1
  23    92    8     [5, 7, 8, 9]                          5       1
  23    92    8     [5, 7, 8, 10]                         5       1
  23    92    8     [5, 7, 8, 11]                         5       1
  23    92    8     [5, 7, 9, 10]                         5       1
  23    92    8     [5, 7, 9, 11]                         6       1
  23    92    8     [5, 7, 10, 11]                        5       1
  23    92    8     [5, 8, 9, 10]                         5       1
  23    92    8     [5, 8, 9, 11]                         6       1
  23    92    8     [5, 8, 10, 11]                        5       1
  23    92    8     [5, 9, 10, 11]                        5       1
  23    92    8     [6, 7, 8, 9]                          6       1
  23    92    8     [6, 7, 8, 10]                         6       1
  23    92    8     [6, 7, 8, 11]                         6       1
  23    92    8     [6, 7, 9, 10]                         6       1
  23    92    8     [6, 7, 9, 11]                         6       1
  23    92    8     [6, 7, 10, 11]                        6       1
  23    92    8     [6, 8, 9, 10]                         6       1
  23    92    8     [6, 8, 9, 11]                         6       1
  23    92    8     [6, 8, 10, 11]                        6       1
  23    92    8     [6, 9, 10, 11]                        6       1
  23    92    8     [7, 8, 9, 10]                         7       1
  23    92    8     [7, 8, 9, 11]                         7       1
  23    92    8     [7, 8, 10, 11]                        7       1
  23    92    8     [7, 9, 10, 11]                        7       1
  23    92    8     [8, 9, 10, 11]                        8       1
